Removed Pin From Net: NetName=+3V3 Pin=P1-1
Removed Pin From Net: NetName=SWDIO Pin=P1-2
Removed Pin From Net: NetName=GND Pin=P1-3
Removed Pin From Net: NetName=SWCLK/BOOT Pin=P1-4
Removed Pin From Net: NetName=GND Pin=P1-5
Removed Pin From Net: NetName=GND Pin=P1-9
Removed Pin From Net: NetName=NRST Pin=P1-10
Removed Pin From Net: NetName=+3V3 Pin=SW1-2
Removed Pin From Net: NetName=NetR1_1 Pin=SW1-3
Removed Pin From Net: NetName=+3V3 Pin=SW2-2
Removed Pin From Net: NetName=NetR2_1 Pin=SW2-3
Removed Pin From Net: NetName=+3V3 Pin=SW3-2
Removed Pin From Net: NetName=NetR11_2 Pin=SW3-3
Removed Pin From Net: NetName=+3V3 Pin=SW4-2
Removed Pin From Net: NetName=NetR12_2 Pin=SW4-3
Removed Pin From Net: NetName=+3V3 Pin=SW5-2
Removed Pin From Net: NetName=NetR21_2 Pin=SW5-3
Removed Pin From Net: NetName=+3V3 Pin=SW6-2
Removed Pin From Net: NetName=NetR22_1 Pin=SW6-3
Removed Pin From Net: NetName=+3V3 Pin=SW7-2
Removed Pin From Net: NetName=NetR27_1 Pin=SW7-3
Removed Member From Class: ClassName=08_PWM_DRIVER Member=C48
Removed Member From Class: ClassName=03_CONNECTOR Member=D25
Removed Member From Class: ClassName=03_CONNECTOR Member=D26
Removed Member From Class: ClassName=03_CONNECTOR Member=D27
Removed Member From Class: ClassName=03_CONNECTOR Member=D28
Removed Member From Class: ClassName=05_MCU Member=P1
Removed Member From Class: ClassName=08_PWM_DRIVER Member=R70
Removed Member From Class: ClassName=05_MCU Member=R71
Removed Member From Class: ClassName=03_CONNECTOR Member=SW1
Removed Member From Class: ClassName=03_CONNECTOR Member=SW2
Removed Member From Class: ClassName=03_CONNECTOR Member=SW3
Removed Member From Class: ClassName=03_CONNECTOR Member=SW4
Removed Member From Class: ClassName=03_CONNECTOR Member=SW5
Removed Member From Class: ClassName=03_CONNECTOR Member=SW6
Removed Member From Class: ClassName=03_CONNECTOR Member=SW7
Removed Member From Class: ClassName=04_POWER Member=TP7
Change Component Footprint: Designator=J1 Old Footprint=B3P-VH-FB-B New Footprint=CONN3X1_B3P-VH_JST
Change Component Footprint: Designator=J2 Old Footprint=B3P-VH-FB-B New Footprint=CONN3X1_B3P-VH_JST
Change Component Footprint: Designator=J3 Old Footprint=B3P-VH-FB-B New Footprint=CONN3X1_B3P-VH_JST
Change Component Footprint: Designator=J4 Old Footprint=B3P-VH-FB-B New Footprint=CONN3X1_B3P-VH_JST
Change Component Footprint: Designator=J5 Old Footprint=B3P-VH-FB-B New Footprint=CONN3X1_B3P-VH_JST
Change Component Footprint: Designator=J6 Old Footprint=B3P-VH-FB-B New Footprint=CONN3X1_B3P-VH_JST
Change Component Footprint: Designator=J7 Old Footprint=B3P-VH-FB-B New Footprint=CONN3X1_B3P-VH_JST
Change Component Comment : Designator=J1 Old Comment=B3P-VH-FB-B New Comment=B3P-VH
Change Component Comment : Designator=J2 Old Comment=B3P-VH-FB-B New Comment=B3P-VH
Change Component Comment : Designator=J3 Old Comment=B3P-VH-FB-B New Comment=B3P-VH
Change Component Comment : Designator=J4 Old Comment=B3P-VH-FB-B New Comment=B3P-VH
Change Component Comment : Designator=J5 Old Comment=B3P-VH-FB-B New Comment=B3P-VH
Change Component Comment : Designator=J6 Old Comment=B3P-VH-FB-B New Comment=B3P-VH
Change Component Comment : Designator=J7 Old Comment=B3P-VH-FB-B New Comment=B3P-VH
Change Comment: Unknown Component : MTG1
Change Comment: Unknown Component : MTG2
Change Comment: Unknown Component : MTG3
Change Comment: Unknown Component : MTG4
Change Component Designator: OldDesignator=C27 NewDesignator=C38
Change Component Designator: OldDesignator=R74 NewDesignator=R67
Change Component Designator: OldDesignator=R75 NewDesignator=R69
Change Component Designator: OldDesignator=R76 NewDesignator=R72
Change Component Designator: OldDesignator=R77 NewDesignator=R73
Change Component Designator: OldDesignator=SW9 NewDesignator=SW1
Change Component Designator: OldDesignator=TP3 NewDesignator=TP4
Change Component Designator: OldDesignator=TP4 NewDesignator=TP5
Change Component Designator: OldDesignator=TP5 NewDesignator=TP6
Change Component Designator: OldDesignator=TP6 NewDesignator=TP7
Change Component Designator: OldDesignator=TP7 NewDesignator=TP3
Change component parameters: Designator = "J1" ("J1"); Footprint = "B3P-VH-FB-B"; UniqueID = "\HWKQUFQS" ("\HWKQUFQS")
Change component parameters (AddParameter): Name = "Copyright"; Value = "Copyright (C) 2025 Ultra Librarian. All rights reserved."; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer_Name"; Value = "JST"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer_Part_Number"; Value = "B3P-VH"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RefDes"; Value = "RefDes"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type"; Value = "Headers, Male Pins"; VariantName = "[No Variations]"
Change component parameters: Designator = "J2" ("J2"); Footprint = "B3P-VH-FB-B"; UniqueID = "\ISFEFFSI" ("\ISFEFFSI")
Change component parameters (AddParameter): Name = "Copyright"; Value = "Copyright (C) 2025 Ultra Librarian. All rights reserved."; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer_Name"; Value = "JST"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer_Part_Number"; Value = "B3P-VH"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RefDes"; Value = "RefDes"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type"; Value = "Headers, Male Pins"; VariantName = "[No Variations]"
Change component parameters: Designator = "J3" ("J3"); Footprint = "B3P-VH-FB-B"; UniqueID = "\XINTRIBW" ("\XINTRIBW")
Change component parameters (AddParameter): Name = "Copyright"; Value = "Copyright (C) 2025 Ultra Librarian. All rights reserved."; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer_Name"; Value = "JST"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer_Part_Number"; Value = "B3P-VH"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RefDes"; Value = "RefDes"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type"; Value = "Headers, Male Pins"; VariantName = "[No Variations]"
Change component parameters: Designator = "J4" ("J4"); Footprint = "B3P-VH-FB-B"; UniqueID = "\FBDEGDYZ" ("\FBDEGDYZ")
Change component parameters (AddParameter): Name = "Copyright"; Value = "Copyright (C) 2025 Ultra Librarian. All rights reserved."; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer_Name"; Value = "JST"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer_Part_Number"; Value = "B3P-VH"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RefDes"; Value = "RefDes"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type"; Value = "Headers, Male Pins"; VariantName = "[No Variations]"
Change component parameters: Designator = "J5" ("J5"); Footprint = "B3P-VH-FB-B"; UniqueID = "\BSOKDWMJ" ("\BSOKDWMJ")
Change component parameters (AddParameter): Name = "Copyright"; Value = "Copyright (C) 2025 Ultra Librarian. All rights reserved."; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer_Name"; Value = "JST"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer_Part_Number"; Value = "B3P-VH"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RefDes"; Value = "RefDes"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type"; Value = "Headers, Male Pins"; VariantName = "[No Variations]"
Change component parameters: Designator = "J6" ("J6"); Footprint = "B3P-VH-FB-B"; UniqueID = "\FHLPUNPQ" ("\FHLPUNPQ")
Change component parameters (AddParameter): Name = "Copyright"; Value = "Copyright (C) 2025 Ultra Librarian. All rights reserved."; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer_Name"; Value = "JST"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer_Part_Number"; Value = "B3P-VH"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RefDes"; Value = "RefDes"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type"; Value = "Headers, Male Pins"; VariantName = "[No Variations]"
Change component parameters: Designator = "J7" ("J7"); Footprint = "B3P-VH-FB-B"; UniqueID = "\PDOSUFLR" ("\PDOSUFLR")
Change component parameters (AddParameter): Name = "Copyright"; Value = "Copyright (C) 2025 Ultra Librarian. All rights reserved."; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer_Name"; Value = "JST"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer_Part_Number"; Value = "B3P-VH"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RefDes"; Value = "RefDes"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type"; Value = "Headers, Male Pins"; VariantName = "[No Variations]"
Added Component: Designator=J10(SAMTEC_FTSH-103-01-F-DV-TR)
Add component (AddParameter): Name = "Manufacturer"; Value = "Samtec Inc."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier"; Value = "SAM13919DKR-ND"; VariantName = "[No Variations]"
Added Component: Designator=S1(SW_RB141C1100)
Add component (AddParameter): Name = "Check_prices"; Value = "https://www.snapeda.com/parts/RB141C1100/E-Switch/view-part/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "e-switch inc"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "RB141C1100"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "None"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/RB141C1100/E-Switch/view-part/?ref=snap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=S2(SW_RB141C1100)
Add component (AddParameter): Name = "Check_prices"; Value = "https://www.snapeda.com/parts/RB141C1100/E-Switch/view-part/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "e-switch inc"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "RB141C1100"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "None"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/RB141C1100/E-Switch/view-part/?ref=snap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=S3(SW_RB141C1100)
Add component (AddParameter): Name = "Check_prices"; Value = "https://www.snapeda.com/parts/RB141C1100/E-Switch/view-part/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "e-switch inc"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "RB141C1100"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "None"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/RB141C1100/E-Switch/view-part/?ref=snap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=S4(SW_RB141C1100)
Add component (AddParameter): Name = "Check_prices"; Value = "https://www.snapeda.com/parts/RB141C1100/E-Switch/view-part/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "e-switch inc"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "RB141C1100"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "None"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/RB141C1100/E-Switch/view-part/?ref=snap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=S5(SW_RB141C1100)
Add component (AddParameter): Name = "Check_prices"; Value = "https://www.snapeda.com/parts/RB141C1100/E-Switch/view-part/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "e-switch inc"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "RB141C1100"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "None"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/RB141C1100/E-Switch/view-part/?ref=snap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=S6(SW_RB141C1100)
Add component (AddParameter): Name = "Check_prices"; Value = "https://www.snapeda.com/parts/RB141C1100/E-Switch/view-part/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "e-switch inc"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "RB141C1100"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "None"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/RB141C1100/E-Switch/view-part/?ref=snap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=S7(SW_RB141C1100)
Add component (AddParameter): Name = "Check_prices"; Value = "https://www.snapeda.com/parts/RB141C1100/E-Switch/view-part/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "e-switch inc"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "RB141C1100"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "None"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/RB141C1100/E-Switch/view-part/?ref=snap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Pin To Net: NetName=+3V3 Pin=J10-01
Added Pin To Net: NetName=SWDIO Pin=J10-02
Added Pin To Net: NetName=GND Pin=J10-03
Added Pin To Net: NetName=SWCLK/BOOT Pin=J10-04
Added Pin To Net: NetName=GND Pin=J10-05
Added Pin To Net: NetName=NRST Pin=J10-06
Added Pin To Net: NetName=NetR1_1 Pin=S1-1
Added Pin To Net: NetName=+3V3 Pin=S1-2
Added Pin To Net: NetName=NetR2_1 Pin=S2-1
Added Pin To Net: NetName=+3V3 Pin=S2-2
Added Pin To Net: NetName=NetR11_2 Pin=S3-1
Added Pin To Net: NetName=+3V3 Pin=S3-2
Added Pin To Net: NetName=NetR12_2 Pin=S4-1
Added Pin To Net: NetName=+3V3 Pin=S4-2
Added Pin To Net: NetName=NetR21_2 Pin=S5-1
Added Pin To Net: NetName=+3V3 Pin=S5-2
Added Pin To Net: NetName=NetR22_1 Pin=S6-1
Added Pin To Net: NetName=+3V3 Pin=S6-2
Added Pin To Net: NetName=NetR27_1 Pin=S7-1
Added Pin To Net: NetName=+3V3 Pin=S7-2
Change Net Name : Old Net Name=DRIVER_FAULT1 New Net Name=DRV_FAULT1
Change Net Name : Old Net Name=DRIVER_FAULT2 New Net Name=DRV_FAULT2
Change Net Name : Old Net Name=NetC29_2 New Net Name=NetC27_2
Change Net Name : Old Net Name=NetD13_2 New Net Name=NetD28_2
Change Net Name : Old Net Name=NetD14_2 New Net Name=NetD29_2
Change Net Name : Old Net Name=NetD15_2 New Net Name=NetD30_2
Change Net Name : Old Net Name=NetD16_2 New Net Name=NetD31_2
Change Net Name : Old Net Name=NetD17_2 New Net Name=NetD32_2
Change Net Name : Old Net Name=NetD18_2 New Net Name=NetD33_2
Change Net Name : Old Net Name=NetD19_2 New Net Name=NetD34_2
Change Net Name : Old Net Name=NetD20_2 New Net Name=NetD35_2
Change Net Name : Old Net Name=NetD21_2 New Net Name=NetD36_2
Change Net Name : Old Net Name=NetD27_1 New Net Name=NetD5_1
Change Net Name : Old Net Name=NetD28_1 New Net Name=NetD6_1
Change Net Name : Old Net Name=NetD31_1 New Net Name=NetD11_1
Change Net Name : Old Net Name=NetD32_1 New Net Name=NetD12_1
Change Net Name : Old Net Name=NetD35_1 New Net Name=NetD17_1
Change Net Name : Old Net Name=NetD36_1 New Net Name=NetD18_1
Change Net Name : Old Net Name=NetD38_1 New Net Name=NetD21_1
Change Net Name : Old Net Name=NetD39_1 New Net Name=NetD26_1
Change Net Name : Old Net Name=NetJ10_A5 New Net Name=NetJ11_A5
Change Net Name : Old Net Name=NetJ10_A6 New Net Name=NetJ11_A6
Change Net Name : Old Net Name=NetJ10_A7 New Net Name=NetJ11_A7
Change Net Name : Old Net Name=NetJ10_B5 New Net Name=NetJ11_B5
Change Net Name : Old Net Name=NetR69_1 New Net Name=NetR60_1
Change Net Name : Old Net Name=NetR70_1 New Net Name=NetR61_1
Change Net Name : Old Net Name=NetR73_1 New Net Name=NetR66_1
Change Net Name : Old Net Name=NetR74_1 New Net Name=NetR67_1
Change Net Name : Old Net Name=NetR75_1 New Net Name=NetR69_1
Change Net Name : Old Net Name=NetR76_1 New Net Name=NetR72_1
Change Net Name : Old Net Name=NetSW9_5 New Net Name=NetSW1_5
Change Net Name : Old Net Name=NetSW9_6 New Net Name=NetSW1_6
Change Net Name : Old Net Name=NetSW9_7 New Net Name=NetSW1_7
Change Net Name : Old Net Name=NetSW9_8 New Net Name=NetSW1_8
Added Member To Class: ClassName=08_PWM_DRIVER Member=Component C45 0.1uF 10V
Added Member To Class: ClassName=03_CONNECTOR Member=Component D8 BAT54WS-7-F
Added Member To Class: ClassName=03_CONNECTOR Member=Component D13 BAT54WS-7-F
Added Member To Class: ClassName=03_CONNECTOR Member=Component D14 BAT54WS-7-F
Added Member To Class: ClassName=03_CONNECTOR Member=Component D19 BAT54WS-7-F
Added Member To Class: ClassName=05_MCU Member=Component J10 FTSH-103-01-F-DV-TR
Add Class Member: Failed to add class member : Component MTG5 Mounting Hole, 3 MM
Add Class Member: Failed to add class member : Component MTG6 Mounting Hole, 3 MM
Add Class Member: Failed to add class member : Component MTG7 Mounting Hole, 3 MM
Add Class Member: Failed to add class member : Component MTG8 Mounting Hole, 3 MM
Added Member To Class: ClassName=05_MCU Member=Component R54 330 Ohms
Added Member To Class: ClassName=08_PWM_DRIVER Member=Component R71 RES 10K OHM 1% 1/8W 0603
Added Member To Class: ClassName=03_CONNECTOR Member=Component S1 RB141C1100
Added Member To Class: ClassName=03_CONNECTOR Member=Component S2 RB141C1100
Added Member To Class: ClassName=03_CONNECTOR Member=Component S3 RB141C1100
