Removed Pin From Net: NetName=+5V_BUCK Pin=C21-1
Removed Pin From Net: NetName=GND Pin=C21-2
Removed Pin From Net: NetName=VM Pin=C22-1
Removed Pin From Net: NetName=GND Pin=C22-2
Removed Pin From Net: NetName=GND Pin=D23-1
Removed Pin From Net: NetName=VM Pin=D23-2
Removed Pin From Net: NetName=VM Pin=L1-1
Removed Pin From Net: NetName=NetD5_1 Pin=R8-1
Removed Pin From Net: NetName=GND Pin=R8-2
Removed Pin From Net: NetName=NetD6_1 Pin=R10-1
Removed Pin From Net: NetName=GND Pin=R10-2
Removed Pin From Net: NetName=NetD11_1 Pin=R18-1
Removed Pin From Net: NetName=GND Pin=R18-2
Removed Pin From Net: NetName=NetD12_1 Pin=R20-1
Removed Pin From Net: NetName=GND Pin=R20-2
Removed Pin From Net: NetName=NetD17_1 Pin=R29-1
Removed Pin From Net: NetName=GND Pin=R29-2
Removed Pin From Net: NetName=NetD18_1 Pin=R31-1
Removed Pin From Net: NetName=GND Pin=R31-2
Removed Pin From Net: NetName=NetD21_1 Pin=R35-1
Removed Pin From Net: NetName=GND Pin=R35-2
Removed Pin From Net: NetName=USB_VBUS_DET Pin=R39-2
Removed Pin From Net: NetName=GND Pin=R60-2
Removed Pin From Net: NetName=GND Pin=R63-1
Removed Pin From Net: NetName=DRIVER_CS1 Pin=R63-2
Removed Pin From Net: NetName=GND Pin=R69-2
Removed Pin From Net: NetName=GND Pin=R73-1
Removed Pin From Net: NetName=DRIVER_CS2 Pin=R73-2
Removed Pin From Net: NetName=GND Pin=RV1-1
Removed Pin From Net: NetName=VM Pin=RV1-2
Removed Pin From Net: NetName=+5V_BUCK Pin=TP4-1
Removed Pin From Net: NetName=GND Pin=U2-1
Removed Pin From Net: NetName=+5V_BUCK Pin=U2-3
Removed Pin From Net: NetName=GND Pin=U2-5
Removed Member From Class: ClassName=04_POWER Member=D26
Removed Member From Class: ClassName=08_DRIVER Member=R60
Removed Member From Class: ClassName=08_DRIVER Member=R63
Removed Member From Class: ClassName=04_POWER Member=RV1
Change Component Footprint: Designator=C23 Old Footprint=1206_C New Footprint=CAP0603
Change Component Footprint: Designator=C22 Old Footprint=CAP_EEEFT1H331AP New Footprint=CAP0603
Change Component Footprint: Designator=C21 Old Footprint=CAPAE430X565N/K New Footprint=CAP0603
Change Component Footprint: Designator=L1 Old Footprint=IND_VLS5045EX-4R7M-H New Footprint=WE-LQS_6045
Change Component Footprint: Designator=R39 Old Footprint=R0603 New Footprint=RES0603
Change Component Footprint: Designator=R8 Old Footprint=RESIS_0603 New Footprint=RES0805
Change Component Footprint: Designator=R10 Old Footprint=RESIS_0603 New Footprint=RES0805
Change Component Footprint: Designator=R18 Old Footprint=RESIS_0603 New Footprint=RES0805
Change Component Footprint: Designator=R29 Old Footprint=RESIS_0603 New Footprint=RES0805
Change Component Footprint: Designator=R31 Old Footprint=RESIS_0603 New Footprint=RES0805
Change Component Footprint: Designator=R35 Old Footprint=RESIS_0603 New Footprint=RES0805
Change Component Footprint: Designator=U2 Old Footprint=URB2405YMD-10WR3 New Footprint=SOT95P280X145-6N/
Change Component Comment : Designator=C23 Old Comment=1µF/50V New Comment=0.1uF 100V
Change Component Comment : Designator=R8 Old Comment=10k %1 New Comment=10k
Change Component Comment : Designator=R10 Old Comment=10k %1 New Comment=10k
Change Component Comment : Designator=R18 Old Comment=10k %1 New Comment=10k
Change Component Comment : Designator=R29 Old Comment=10k %1 New Comment=10k
Change Component Comment : Designator=R31 Old Comment=10k %1 New Comment=10k
Change Component Comment : Designator=R35 Old Comment=10k %1 New Comment=10k
Change Component Comment : Designator=R39 Old Comment=33kO New Comment=22.1k
Change Component Comment : Designator=C21 Old Comment=EDH106M016A9BAA New Comment=0.1uF 16V
Change Component Comment : Designator=C22 Old Comment=EEE-FT1H331AP New Comment=1uF
Change Component Comment : Designator=U2 Old Comment=URB2405YMD-10WR3 New Comment=LMR50410XDBVR
Change Component Comment : Designator=L1 Old Comment=VLS5045EX-4R7M-H New Comment=18uH
Change Component Designator: OldDesignator=C24 NewDesignator=C25
Change Component Designator: OldDesignator=R66 NewDesignator=R68
Change Component Designator: OldDesignator=R67 NewDesignator=R69
Change Component Designator: OldDesignator=R68 NewDesignator=R70
Change Component Designator: OldDesignator=R70 NewDesignator=R72
Change Component Designator: OldDesignator=R71 NewDesignator=R73
Change Component Designator: OldDesignator=R72 NewDesignator=R74
Change Component Designator: OldDesignator=R74 NewDesignator=R76
Change Component Designator: OldDesignator=R75 NewDesignator=R77
Change Component Designator: OldDesignator=R76 NewDesignator=R78
Change Component Designator: OldDesignator=R77 NewDesignator=R79
Change Component Designator: OldDesignator=TP5 NewDesignator=TP6
Change Component Designator: OldDesignator=TP6 NewDesignator=TP7
Change Component Designator: OldDesignator=TP7 NewDesignator=TP8
Change component parameters: Designator = "C21" ("C21"); Footprint = "CAPAE430X565N/K"; UniqueID = "\NPZLDDFA" ("\NPZLDDFA")
Change component parameters (AddParameter): Name = "Manifacturer"; Value = "KEMET"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier"; Value = "Digi; 399-C0603C104M4RACTUDKR-ND"; VariantName = "[No Variations]"
Change component parameters: Designator = "C22" ("C22"); Footprint = "CAP_EEEFT1H331AP"; UniqueID = "\EHZRLEXG" ("\EHZRLEXG")
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "Taiyo Yuden"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier"; Value = "587-MSASU168SB5105MTNA01DKR-ND"; VariantName = "[No Variations]"
Change component parameters: Designator = "C23" ("C23"); Footprint = "1206_C"; UniqueID = "\HGMANJGF" ("\HGMANJGF")
Change component parameters (AddParameter): Name = "Manifacturer"; Value = "Murata Electronics"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier"; Value = "Digi; 490-3285-6-ND"; VariantName = "[No Variations]"
Change component parameters: Designator = "C24" ("C25"); Footprint = "CAP0603"; UniqueID = "\FBPRKHIJ" ("\FBPRKHIJ")
Change component parameters (AddParameter): Name = "Manufacturer Part Number"; Value = "GRM188R61E106KA73J"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Order Code"; Value = "Digi; 490-GRM188R61E106KA73JDKR-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10uF"; VariantName = "[No Variations]"
Change component parameters: Designator = "C25" ("C26"); Footprint = "CAP0603"; UniqueID = "\LHBCPPIG" ("\LHBCPPIG")
Change component parameters (AddParameter): Name = "Manufacturer Part Number"; Value = "GRM188R61E106KA73J"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Order Code"; Value = "Digi; 490-GRM188R61E106KA73JDKR-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10uF"; VariantName = "[No Variations]"
Change component parameters: Designator = "L1" ("L1"); Footprint = "IND_VLS5045EX-4R7M-H"; UniqueID = "\BVLJZXHZ" ("\BVLJZXHZ")
Change component parameters (AddParameter): Name = "Supplier"; Value = "732-5553-6-ND"; VariantName = "[No Variations]"
Change component parameters: Designator = "R8" ("R8"); Footprint = "RESIS_0603"; UniqueID = "\HAYQONWT" ("\HAYQONWT")
Change component parameters (AddParameter): Name = "JLCPCB PART#"; Value = "C17414"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "UNI-ROYAL(Uniroyal Elec)"; VariantName = "[No Variations]"
Change component parameters: Designator = "R10" ("R10"); Footprint = "RESIS_0603"; UniqueID = "\ZBFXYXDM" ("\ZBFXYXDM")
Change component parameters (AddParameter): Name = "JLCPCB PART#"; Value = "C17414"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "UNI-ROYAL(Uniroyal Elec)"; VariantName = "[No Variations]"
Change component parameters: Designator = "R18" ("R18"); Footprint = "RESIS_0603"; UniqueID = "\TCDLUYDW" ("\TCDLUYDW")
Change component parameters (AddParameter): Name = "JLCPCB PART#"; Value = "C17414"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "UNI-ROYAL(Uniroyal Elec)"; VariantName = "[No Variations]"
Change component parameters: Designator = "R29" ("R29"); Footprint = "RESIS_0603"; UniqueID = "\GQDEJHIX" ("\GQDEJHIX")
Change component parameters (AddParameter): Name = "JLCPCB PART#"; Value = "C17414"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "UNI-ROYAL(Uniroyal Elec)"; VariantName = "[No Variations]"
Change component parameters: Designator = "R31" ("R31"); Footprint = "RESIS_0603"; UniqueID = "\PWRBSXZO" ("\PWRBSXZO")
Change component parameters (AddParameter): Name = "JLCPCB PART#"; Value = "C17414"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "UNI-ROYAL(Uniroyal Elec)"; VariantName = "[No Variations]"
Change component parameters: Designator = "R35" ("R35"); Footprint = "RESIS_0603"; UniqueID = "\WGXIKQZQ" ("\WGXIKQZQ")
Change component parameters (AddParameter): Name = "JLCPCB PART#"; Value = "C17414"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "UNI-ROYAL(Uniroyal Elec)"; VariantName = "[No Variations]"
Change component parameters: Designator = "R39" ("R39"); Footprint = "R0603"; UniqueID = "\KCDQFDCR" ("\KCDQFDCR")
Change component parameters: Designator = "U2" ("U2"); Footprint = "URB2405YMD-10WR3"; UniqueID = "\BYRLNBAT" ("\BYRLNBAT")
Change component parameters (AddParameter): Name = "MPN"; Value = "LMR50410XDBVR"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier"; Value = "296-LMR50410XDBVRDKR-ND"; VariantName = "[No Variations]"
Added Component: Designator=C24(CAP1206)
Add component (AddParameter): Name = "Assembly"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "C3216X5R1V226M160AC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Order Code"; Value = "DIGI : 445-180362-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "22uF 35V"; VariantName = "[No Variations]"
Added Component: Designator=R19(RES0805)
Add component (AddParameter): Name = "JLCPCB PART#"; Value = "C17414"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "UNI-ROYAL(Uniroyal Elec)"; VariantName = "[No Variations]"
Added Component: Designator=R38(RES0603)
Added Component: Designator=R41(SMR0603)
Add component (AddParameter): Name = "LCSC Manufacturer Part Number"; Value = "RC0603FR-0733KL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LCSC Part Number"; Value = "C126359"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "RC0603FR-0733KL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Order Code"; Value = "Digi: 311-33.0KHRTR-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Sirius Stock Code"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "33K"; VariantName = "[No Variations]"
Added Component: Designator=R62(RES0603)
Add component (AddParameter): Name = "JLCPCB PART#"; Value = "C22765"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manifacturer"; Value = "UNI-ROYAL(Uniroyal Elec)"; VariantName = "[No Variations]"
Added Component: Designator=R65(RES0603)
Added Component: Designator=R71(RES0603)
Add component (AddParameter): Name = "JLCPCB PART#"; Value = "C22765"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manifacturer"; Value = "UNI-ROYAL(Uniroyal Elec)"; VariantName = "[No Variations]"
Added Component: Designator=R75(RES0603)
Added Component: Designator=TP5(SMD_Ø1.5mm)
Add component (AddParameter): Name = "DNP"; Value = "DNP"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "Testpoint"; VariantName = "[No Variations]"
Added Pin To Net: NetName=GND Pin=C22-1
Added Pin To Net: NetName=VM Pin=C22-2
Added Pin To Net: NetName=VM Pin=C23-2
Added Pin To Net: NetName=GND Pin=C24-1
Added Pin To Net: NetName=+5V_BUCK Pin=C24-2
Added Pin To Net: NetName=+5V_BUCK Pin=L1-2
Added Pin To Net: NetName=GND Pin=R8-1
Added Pin To Net: NetName=NetD5_1 Pin=R8-2
Added Pin To Net: NetName=GND Pin=R10-1
Added Pin To Net: NetName=NetD6_1 Pin=R10-2
Added Pin To Net: NetName=GND Pin=R18-1
Added Pin To Net: NetName=NetD11_1 Pin=R18-2
Added Pin To Net: NetName=GND Pin=R19-1
Added Pin To Net: NetName=NetD12_1 Pin=R19-2
Added Pin To Net: NetName=GND Pin=R29-1
Added Pin To Net: NetName=NetD17_1 Pin=R29-2
Added Pin To Net: NetName=GND Pin=R31-1
Added Pin To Net: NetName=NetD18_1 Pin=R31-2
Added Pin To Net: NetName=GND Pin=R35-1
Added Pin To Net: NetName=NetD21_1 Pin=R35-2
Added Pin To Net: NetName=+5V_BUCK Pin=R38-2
Added Pin To Net: NetName=GND Pin=R41-1
Added Pin To Net: NetName=USB_VBUS_DET Pin=R41-2
Added Pin To Net: NetName=GND Pin=R62-1
Added Pin To Net: NetName=GND Pin=R65-1
Added Pin To Net: NetName=DRIVER_CS1 Pin=R65-2
Added Pin To Net: NetName=GND Pin=R71-1
Added Pin To Net: NetName=GND Pin=R75-1
Added Pin To Net: NetName=DRIVER_CS2 Pin=R75-2
Added Pin To Net: NetName=VM Pin=TP4-1
Added Pin To Net: NetName=+5V_BUCK Pin=TP5-1
Added Pin To Net: NetName=GND Pin=U2-2
Added Pin To Net: NetName=VM Pin=U2-4
Added Pin To Net: NetName=VM Pin=U2-5
Change Net Name : Old Net Name=NetC25_2 New Net Name=NetC26_2
Change Net Name : Old Net Name=NetC27_2 New Net Name=NetC28_2
Change Net Name : Old Net Name=NetD26_1 New Net Name=NetD25_1
Change Net Name : Old Net Name=NetD28_2 New Net Name=NetD27_2
Change Net Name : Old Net Name=NetD29_2 New Net Name=NetD28_2
Change Net Name : Old Net Name=NetD30_2 New Net Name=NetD29_2
Change Net Name : Old Net Name=NetD31_2 New Net Name=NetD30_2
Change Net Name : Old Net Name=NetD32_2 New Net Name=NetD31_2
Change Net Name : Old Net Name=NetD33_2 New Net Name=NetD32_2
Change Net Name : Old Net Name=NetD34_2 New Net Name=NetD33_2
Change Net Name : Old Net Name=NetD35_2 New Net Name=NetD34_2
Change Net Name : Old Net Name=NetD36_2 New Net Name=NetD35_2
Change Net Name : Old Net Name=NetJ11_A5 New Net Name=NetJ10_A5
Change Net Name : Old Net Name=NetJ11_A6 New Net Name=NetJ10_A6
Change Net Name : Old Net Name=NetJ11_A7 New Net Name=NetJ10_A7
Change Net Name : Old Net Name=NetJ11_B5 New Net Name=NetJ10_B5
Change Net Name : Old Net Name=NetR58_1 New Net Name=NetR60_1
Change Net Name : Old Net Name=NetR59_1 New Net Name=NetR61_1
Change Net Name : Old Net Name=NetR61_1 New Net Name=NetR63_1
Change Net Name : Old Net Name=NetR66_1 New Net Name=NetR68_1
Change Net Name : Old Net Name=NetR67_1 New Net Name=NetR69_1
Change Net Name : Old Net Name=NetR72_1 New Net Name=NetR74_1
Added Pin To Net: NetName=NetC21_1 Pin=C21-1
Added Pin To Net: NetName=NetC21_1 Pin=U2-1
Added Net: Name=NetC21_1
Added Pin To Net: NetName=NetC21_2 Pin=C21-2
Added Pin To Net: NetName=NetC21_2 Pin=L1-1
Added Pin To Net: NetName=NetC21_2 Pin=U2-6
Added Net: Name=NetC21_2
Added Pin To Net: NetName=NetR38_1 Pin=R38-1
Added Pin To Net: NetName=NetR38_1 Pin=R39-2
Added Pin To Net: NetName=NetR38_1 Pin=U2-3
Added Net: Name=NetR38_1
Added Pin To Net: NetName=NetR62_2 Pin=R62-2
Added Pin To Net: NetName=NetR62_2 Pin=U7-11
Added Net: Name=NetR62_2
Added Pin To Net: NetName=NetR71_2 Pin=R71-2
Added Pin To Net: NetName=NetR71_2 Pin=U9-11
Added Net: Name=NetR71_2
Added Member To Class: ClassName=04_POWER Member=Component C27 100nF 25V
Added Member To Class: ClassName=04_POWER Member=Component R41 RES 33K OHM 1% 1/10W 0603
Added Member To Class: ClassName=04_POWER Member=Component R42 330 Ohms
Added Member To Class: ClassName=08_DRIVER Member=Component R78 RES 10K OHM 1% 1/8W 0603
Added Member To Class: ClassName=08_DRIVER Member=Component R79 RES 10K OHM 1% 1/8W 0603
Added Member To Class: ClassName=04_POWER Member=Component TP6 Testpoint
